text,sentiment_score
"Walmart FY2023 ESG Highlights Introduction Opportunity Sustainability Community Ethics & Integrity 43 Contact Us Additional information about Walmart can be found by visiting us at corporate.walmart.com, on Linkedln, and on Twitter. Your feedback is important to us. Email us at ESG_WMT@walmart.com.",0.4
" we're doing more than simply managing risks in these areas. Managing risk isn't enough. We have to think differently, and we have to do more. We have adopted a mindset that prioritizes outcomes for business and society - and a regenerative ambition. I'm proud of the ways our team is bringing these principles to life across our business. We're giving back, and we're following Sam's example: we're leaving things better than we found them.                               | We're also making progress toward our environmental goals around the world. In partnership with our suppliers, we've made supply chains healthier by embedding regenerative practices and reducing carbon emissions, and we're especially proud that          |",0.32999999999999996
"At the same time, we're mindful that none of this would be possible without our associates taking action and bringing these goals to life. We're grateful for our associates' hard work and positive mindsets, their flexibility and their resilience, and it's important to Walmart that we create opportunities and invest in the people who have invested in our mission. We want to build careers, not just jobs. In the U.S. alone, about 75% of salaried store, club, and supply | Together, we're working every day to help people live better lives, both locally and globally. That's        ",0.10719696969696971
"the promise we make to our stakeholders. We're committed to this mission, and we believe that our success depends upon keeping this promise. And I believe we can do it. We are doing it. And by working together there's no limit to what we can accomplish. |",0.3
"planet are better off because of Walmart. In our 61 years, we've shown that we're capable of big things. We've embraced change and innovation while staying true to our roots, and we've grown and expanded without forgetting our purpose.        ",0.26249999999999996
"business partners, community partners, and even the planet (because as a retailer, our commodity sourcing, facilities, and customer communities depend on healthy ecosystems and climate). We believe that when Walmart creates value for stakeholders, we strengthen our business and deliver value to our shareholders, which allows us to invest in the capabilities to serve our stakeholders even better ... propelling a virtuous cycle of shared value. We aim to become a regenerative company - one that not only sustains but strengthens the people and the world around us.     ",0.3333333333333333
Rewiring our business for a low-carbon future: We are committed to achieving our science-based targets; last year we achieved a cumulative 23% reduction in GHG emissions from our own operations relative to our 2015 baseline year and have progressed toward our goal of being powered by 100% renewable energy. We continue to take meaningful action to                         ,0.20000000000000004
" Gigaton, Walmart suppliers report having reduced or avoided over 750 million metric tons of emissions since 2017. As electric vehicle (EV) ownership grows, we are building our own EV fast-charging network at thousands of Walmart and Sam's Club locations coast to coast to create a convenient, reliable, and affordable charging option for customers. We believe our leadership on energy and emissions in the coming decade can create value for our business and stakeholders. We invite you to read our FY2023 ESG Highlights and the accompanying ESG Issue Briefs to learn more about how we continue to strengthen our business by creating value for our stakeholders. |",0.55
"Enhancing sustainability: Operating efficiently, effectively, and sustainably in service of the customer and communities; building a resilient product supply chain that helps create prosperity for people while sustaining and restoring our planet.        | Recent examples illustrate our approach: Investing in our associates: We have raised minimum starting wages over 90% and average hourly wages 54% since 2015 through improvements in jobs and career paths, including changes based on direct engagement, dialogue, and feedback from associates. Walmart associates have also helped shape and introduce additional benefits, such as extended parental leave, adoption benefits, and expanded vision care benefits. Our on-the-job training and programs such as Walmart Academy provide opportunities for associates to grow their skills and careers; indeed approximately 88% of Walmart U.S. store roles above entry level were filled internally in FY2023. Such investments help us to attract, develop, and retain the top talent needed to continue bringing our purpose to life.",0.08076923076923076
" Strengthening community: Providing access to everyday goods and services as well as good jobs, tax revenue, and philanthropic support for community needs. ",0.24999999999999997
"PERFORMANCE SUMMARY OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE ESG DATA Reshaping M&S Our approach to sustainability provides the foundation for growth that is sustainable in every sense. IN THIS REPORT PERFORMANCE SUMMARY 3 CEO introduction 6 Progress overview 7 Highlights from the year OUR APPROACH 9 Our sustainability approach 2 ENVIRONMENT ABOUT THIS REPORT This report covers the scope of our ESG programme see page 9, and provides additional detail on our approach to sustainable business. We have structured the report in line with this approach. It was published in June 2023 and covers our financial year from 3 April 2022 to 1 April 2023. The information included relates to M&S- operated locations and activities, including our owned operations in Czech Republic and Greece, our joint venture partnership in India, and M&S products sold worldwide. It excludes information relating to our business partners, franchisees and Ocado Retail. The assurance statement from our assurance provider, DNV, can be found on page 70. A small number of metrics have been selected for external assurance. Where data has been independently assured, this is denoted by **. WIDER SUSTAINABILITY REPORTING SUITE Links and where Annual Report 2023 This report supplements our 2023 Annual Report to find out more: TCFD Report Modern Slavery Statement M&S Corporate website Contains more detailed information on our approach to sustainability M&S E M&S Animal Welfare Performance Summary Family Matters Index Basis of Reporting Reshaping M&S Sustainability As a business that's been around since 1884, we know how important it is to look to the future Caring about our impact on the world today and in the future is good business. That's why in 2007 we launched Plan A, our industry-leading sustainability programme in 2021, we meinvigorated our approach to sustainability as part of our business transformation programme to restore the M&S Business and brand to deliver long- berm, sustaratte, profitable growth for our investors, colleagues and wider communities. OUR APPROACH TO SUSTAINABILITY Go to our Annual Report 2023 1 12 Net zero 17 How we source our products 23 How we make our products 27 Reducing waste and protecting resources 32 Driving efficiencies SOCIAL 36 Animal welfare 40 Ethical trade 46 Healthier food 48 People 50 Community GOVERNANCE 52 Governance 53 ESG Committee Review ESG DATA 56 Data sheets and indices 70 Independent assurance statement Go to the corporate website Marks and Spencer Group plc Sustainability Report 2023 2",0.11746031746031746
"PERFORMANCE SUMMARY OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE ESG DATA CEO INTRODUCTION M&S has created competitive advantage by offering exceptional quality products at remarkable value; products that are made and sourced with care so that they're simply too good to go to waste."" Stuart Machin Chief Executive Officer Sustainability is part of how we do business at M&S - it's in our DNA. From the beginning, M&S has built trust by doing the right thing by our people and the communities we serve, and this remains one of the core values we live by today. When our colleagues, customers, partners or suppliers are in need, we're there to help. For example, when the devastating earthquake hit our franchise partners and sourcing colleagues in Turkey, as well as Syria, earlier this year, we quickly mobilised funding to the British Red Cross appeal and sent practical product donations Read more on page 50. The unique relationship of trust between M&S and its customers runs much deeper than our community impact - it runs right through our entire value chain. Since I joined the business, I've talked about protecting the magic of M&S and for me that magic is summed up in the trusted value promise we make to our customers. Our founders knew that value means much more than price; it means giving customers assurance that raw materials are sourced responsibly to protect the planet for tomorrow, providing confidence that the people who make and sell our products are treated fairly, and it means setting the standards that others follow, whether that's animal welfare or product traceability. In building our business in this way, M&S has created competitive advantage by offering exceptional quality products at remarkable value; products that are made and sourced with care so that they're simply too good to go to waste. It's why we sell more RSPCA Assured products and contribute more Fairtrade premium for tea and coffee than any other retailer and why, since 2019, we have responsibly sourced 100% of the cotton in our clothing through the Better Cotton or with organic and recycled certifications. It's also the reason that ""Exceptional Product and Trusted Brand"" is at the heart of our strategic priorities to reshape M&S. Over the years, this approach to doing business has been increasingly codified into what became one of the first fully integrated sustainability programmes, launched in 2007 as Plan A. Today, Plan A is not a separate programme but rather sits within the business, with accountability for its delivery devolved to each of the Managing Directors. While our approach to sustainability starts with our Exceptional Product and Trusted Brand, it runs through all our strategic priorities to provide the foundation for our plans to reshape M&S for growth that is sustainable in every sense. HOW AND WHERE WE OPERATE M&S operates as a family of businesses across Food, Clothing & Home, Property, International and Services. M&S Est. 1884 139 Year heritage 30m+ Customers served each year 1,064 UK owned and franchise stores selling innovative and exclusive product 100 + International markets as part of our growing global presence 64,000 Remarkable people, who all have a role in delivering change and great service at M&S Marks and Spencer Group plc Sustainability Report 2023 3",0.2809171888717343
"PERFORMANCE SUMMARY OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE ESG DATA CEO INTRODUCTION CONTINUED RESHAPING M&S: OUR PROGRESS THIS YEAR Our Exceptional Product and Trusted Brand are core to what makes us M&S. We continue to lead the market on quality standards and perception, as customers trust us to deliver great value food that doesn't compromise on sourcing standards and everyday style that is made well and made to last. This year we raised the bar again by becoming the first retailer to only sell slower-reared, higher-welfare chicken across our fresh products - a move welcomed by RSPCA Assured as the biggest positive change to chicken farming in a generation. In Clothing we stepped up our sourcing due diligence, with the introduction of new technologies that can trace our cotton right back to its region and farm of origin - giving us and our customers increased confidence in our Responsible Cotton Sourcing Policy Read more on page 22. Of course, making our products is a major contributor to our carbon footprint. However, as an own-brand retailer, we are uniquely positioned to innovate in partnership with our longstanding supplier partners to reduce emissions. This year we've made strong progress, particularly in Food, where we have fully aligned our top supplier strategy to our net zero target Read more on page 24 and in Clothing, we have built capability to deliver net zero as a key consideration in developing our new sourcing strategy. True leadership in Omni-channel includes leading the way in sustainable operations as we transition more of our sales into growth channels. More than 60% of our customers opt for Click & Collect - that's over 15m orders annually and, of those orders, 9% are picked and packed in stores - the equivalent of four million parcels. As set out in detail on page 30, we became the first major retailer to introduce a Bring your Own Bag initiative for click & collect orders, which will save 10 million pieces of plastic annually. Delivering a high-performance culture is about making M&S a place where everyone can be their best and be themselves. That starts with everyone feeling fairly rewarded and recognised for the work they do. With the rising cost of living front of mind for colleagues, we made a significant investment in store colleague pay across two separate pay increases, including our first ever autumn pay review. The £100m investment means the hourly rate of pay has increased 20% over the past two years and protects M&S as one of the leading reward and benefits offers in retail. As we expand our global reach, the challenge is to do so without compromising the delivery of our net zero goals or the trust in our brand and products. This requires us to work closely with our business partners and this year the international team delivered a 75% increase in the adoption of ""freeze defrost"" delivery methods. This approach enables us to reach our international customers using lower carbon transport methods, such as shipping, while retaining exceptional product quality. Our aim is to structurally lower our cost base and find new and better ways of doing things to make us a more efficient M&S. But better can mean more efficient and more sustainable. In our Foodhalls this year we have reduced food waste by a further 24% on last year through new interventions such as the removal of best before dates on over 300 fruit and vegetables - Read more on page 27. OUR STRATEGIC PRIORITIES Our plans to reshape M&S for sustainable profitable growth and value creation include the creation of a performance-focused culture, prioritisation of structural cost reduction and disciplined investment in the areas that will deliver long-term shareholder returns. EXCEPTIONAL PRODUCT, TRUSTED BRAND LEADING IN OMNI-CHANNEL INCLUDING OCADO EXPANDED GLOBAL REACH DELIVER PROFITABLE SALES growth DISCIPLINED INVESTMENT choices COMPELLING CUSTOMER ECOSYSTEM MODERNISED SUPPLY CHAIN ACCELERATING STORE ROTATION IMPROVE OPERATING margins STRUCTURALLY LOWER COST BASE HIGH PERFORMANCE CULTURE DISCIPLINED CAPITAL ALLOCATION DRIVE SHAREHOLDER returns Marks and Spencer Group plc Sustainability Report 2023 4",0.19529204381477105
"PERFORMANCE SUMMARY OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE ESG DATA CEO INTRODUCTION CONTINUED Accelerating store rotation helps us build an estate that's fit for the future; this means a more efficient, lower energy and lower carbon M&S estate. To support this goal, we have invested in new metering and data capture technology to help us better plan emission reductions into our ongoing store investment programme. Alongside this, we're future-proofing the estate for customers, announcing a new ten-year agreement with BP pulse, which includes the roll-out of 900 electric vehicle charging points to M&S stores over the next two years. Modernising our supply chain will be a key contributor to reaching our net zero target. Our acquisition of Gist - our primary food logistics provider - in September gives us full control of our food supply chain for the first time and the ability to lead decision-making in sustainable investments and innovation. Overall, we have seen early progress, with a 3% reduction in our Scope 1 & 2 emissions (our stores and logistics network) in 2022/23 against the previous year. A compelling customer ecosystem connects every customer engagement across M&S so that we deliver a personalised, rewarding experience. One aspect of personalisation is supporting the causes that matter to our customers, and through Sparks they can select from 35 charities in the UK, from Macmillan to WWF, and we will donate every time they shop with us. It's the most popular feature of Sparks and this year we've donated £2.1m to our Sparks charity partners. Disciplined capital allocation requires a single-minded focus on delivering value creation for our shareholders. This means investing in growth opportunities that are commensurate to risk. Achieving our sustainability goals will require us to pioneer new alternatives and invest in emerging technologies. To help us test the business case for such investment, we have relaunched our Plan A Accelerator Fund - a flm annual fund to support projects tackling climate-related challenges across our value supply chain. This approach allows us to innovate, while building clear evidence of carbon reduction, costs and payback rates to inform any decision to invest at scale. LOOKING AHEAD We cannot tackle the enormous social and environmental challenges our world faces alone; solutions are dependent not just on collaboration with our suppliers but also the inputs of government and wider industry stakeholders. We're playing our part in making changes to how we operate but we can do more to make it easier for our customers to live and enjoy more sustainable lives. We listen closely to understand what really matters to our customers and it is clear the unifying theme is a demand for high-welfare, high-quality food and clothing that's made to last. Underpinning this is their desire to reduce waste - from food waste, to packaging waste and clothing waste. By pioneering new alternatives and collaborating with stakeholders, we are committed to delivering solutions that meet these demands and continue to raise the bar across our business and beyond. Stuart Machin Chief Executive Officer Marks and Spencer Group plc Sustainability Report 2023 5",0.16399521531100478
"OUR APPROACH PERFORMANCE SUMMARY ENVIRONMENT SOCIAL GOVERNANCE ESG DATA PROGRESS OVERVIEW ESG performance highlights from the year, for metrics where in-year updates are available, are summarised here. TARGET MISSED BEHIND PROGRESSING OR ACHIEVED NO TARGET *Comparison not like-for-like as methodology has been updated in 2022/23. See Data Methodology for details. ** Assured by DNV Marks and Spencer Group plc Sustainability Report 2023 6",0.011111111111111108
"PERFORMANCE SUMMARY OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE ESG DATA HIGHLIGHTS FROM THE YEAR 46% Bringing high-speed electric vehicle charging points to M&S stores across the UK 1/85 COLLECT Using the power of football to help families make healthy choices and Eat Well food waste reduction, on track to meet our 50% reduction M&S by 2030 target OUR . BEST. EVER MACARONI CHEESE --- M&S O pulse கிழமை Read more on page 27 Introducing a Bring your Own Bag initiative for click & collect orders, saving 10 million pieces of plastic annually Click & Cưtech Read more on page 33 Becoming the first national retailer to sell only slower- reared, higher-welfare fresh chicken Read more on page 46 eat. well PLAY WELL Reviewing our colleague reward and introducing flexible working across stores PH Read more on page 30 Read more on page 36 EN CARE PRGRAPH Read more on page 48 Marks and Spencer Group plc Sustainability Report 2023 7",0.3333333333333333
OUR APPROACH ENVIRONMENT GOVERNANCE PERFORMANCE SUMMARY SOCIAL ESG DATA IN THIS SECTION Our sustainability approach 9 OUR APPROACH Marks and Spencer Group plc Sustainability Report 2023 8,0.03333333333333333
"PERFORMANCE SUMMARY OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE ESG DATA OUR SUSTAINABILITY APPROACH Doing the right thing for the people and communities we serve has always been central to M&S culture, and part of our sustainability programme, launched in 2007, as Plan A. Plan A. because there is no plan b ENVIRONMENT Last year, we reset Plan A to focus on becoming a net zero business across our entire value chain by 2040. During the year, the Science Based Targets initiative approved our 2030 Company-wide emissions reduction target. Achieving net zero means we have to fundamentally change how we make, move and sell our products, and the new leadership team has brought a sharper focus by embedding net zero across the key workstreams within our strategic programme. Stakeholder engagement The scale and scope of our sustainability commitments means they are at the heart of our business operations, and so inform decisions at all levels and across all departments. Understanding and considering our stakeholders' views plays a vital role in this. Our directors are bound by their duties under the Companies Act 2006 to consider the interests of all stakeholder groups. You can read about this, particularly our engagement on broader environmental and social issues, in the Annual Report on page 10. Our supplier partners in particular are key stakeholders for net zero commitments and you can read more about our specific engagement with suppliers on net zero on page 23. To have a real impact in sustainability, we need to make our customers aware of the work we do. This means we need to better understand customers' attitudes and behaviour. PLANET How we source Sustainable sourcing Low impact farming Zero deforestation SCOPE 3 Reducing waste and protecting resources Circular economy Reduce food waste Reduce & recycle food packaging SCOPE 3 How we make our products Net zero suppliers and business partners Plant-based protein SCOPE 3 Property and operations emissions Zero emissions property Zero emissions transport SCOPE 1 & 2 ANIMAL WELFARE Animal welfare standards SOCIAL ETHICAL TRADE HEALTHIER FOOD PEOPLE COMMUNITY Ethical trading Healthier food Inclusion & diversity Colleague wellbeing Local community Human rights in the supply chain Pay & reward GOVERNANCE We do the right thing - everyone plays their part in ensuring we always comply with our policies and standards across product safety (chemicals), food safety, data protection, health & safety, environmental pollution, water access and availability, supplier compliance and responsible marketing. Marks and Spencer Group plc Sustainability Report 2023 9",0.09826839826839827
"PERFORMANCE SUMMARY OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE ESG DATA OUR SUSTAINABILITY APPROACH CONTINUED We have worked with an independent research agency to develop a new brand-reputation measure that each quarter will track customer sentiment and identify the issues and initiatives that shape our ESG reputation. We will establish a baseline over the next year, so we can set targets for improvement. Materiality assessment In last year's report, we said we would review our material sustainability topics and related disclosures. In this context, we have assessed what our customers, colleagues and investors tell us are their priority sustainability topics. To reinforce this, we have reviewed how the sustainability reporting landscape has evolved, considering the views of our principal regulatory bodies, which support standards being developed by the International Sustainability Standards Board (ISSB). This has informed our presentation of this report, and the reporting of our key targets and performance. We also provide references where they apply to specific frameworks or standards our stakeholders consider to be most significant. We will continue to monitor the value of other reporting frameworks, while ensuring we address emerging issues, such as biodiversity, appropriately. Responding to global issues There have, of course, been external factors to contend with this year, which has widened the range of social issues our stakeholders expect us to act on. These include: - The devastating earthquakes in Turkey and Syria - read more on page 50. - The impact of the cost of living crisis on our customers, colleagues and communities - read more on page 48. - The impacts of climate change and declining biodiversity already being felt by our producers - read more on page 17. - Labour shortages which required extra vigilance to ensure we upheld our human rights standards - read more on page 40. OUR ESG PROGRAMME Building & maintaining trust and upholding our product point of difference is dependent on the delivery of our full ESG programme Plan A. because there is no plan b ENVIRONMENT SOCIAL GOVERNANCE PLANET ANIMAL WELFARE ETHICAL TRADE HEALTHIER FOOD PEOPLE COMMUNITY Exceptional PRODUCT & TRUSTED BRAND PLANET ANIMAL WELFARE ETHICAL TRADE HEALTHIER FOOD PEOPLE COMMUNITY GOVERNANCE LEADING IN OMNI-CHANNEL PLANET NET ZERO PRIORITY NET ZERO PRIORITY Reduce and recycle packaging NET ZERO PRIORITY Zero emissions transport EXPANDED GLOBAL REACH PLANET Suppliers and businesses NET ZERO PRIORITY Zero emissions transport STRUCTURALLY LOWER COST BASE PLANET NET ZERO PRIORITY Reduce food waste NET ZERO PRIORITY Circular economy 160 PEOPLE (Across programmes, drive new and more efficient ways of doing things) HIGH PERFORMANCE CULTURE 0 PEOPLE ACCELERATING STORE ROTATION PLANET NET ZERO PRIORITY Zero emissions property COMMUNITY GOVERNANCE MODERNISED SUPPLY CHAIN PLANET COMPELLING CUSTOMER ECO SYSTEM COMMUNITY NET ZERO PRIORITY Zero emissions transport ETHICAL TRADE DISCIPLINED CAPITAL ALLOCATION Achieving ESG goals will require us to pioneer new approaches and invest in emerging technology, but we must do so with clear evidence of carbon reduction, cost and payback. GOVERNANCE In doing the right thing by our customers, colleagues and the communities we serve, we will do right by our shareholders. Marks and Spencer Group plc Sustainability Report 2023 10",0.10214372294372294
"PERFORMANCE SUMMARY OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE ESG DATA HAPPY IN THIS SECTION 12 Net zero 17 How we source our products 23 How we make our products 27 Reducing waste and 32 Driving efficiencies protecting resources STRATEGIC PRIORITY ALIGNMENT EXCEPTIONAL PRODUCTS, TRUSTED BRAND LEADING IN OMNI-CHANNEL EXPANDED GLOBAL REACH STRUCTURALLY LOWER COST BASE ACCELERATING STORE ROTATION MODERNISED STORE ESTATE ENVIRONMENT Marks and Spencer Group plc Sustainability Report 2023 11",0.0714285714285714
"PERFORMANCE SUMMARY OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE ESG DATA NET ZERO GETTING TO NET ZERO Ambition and commitment To play our part in addressing the climate crisis, we are committed to becoming a net zero business across our entire value chain by 2039/40. As an own brand retailer, working closely with our supply partners is crucial to achieving our net zero ambitions. Most of our carbon footprint (94% or 6.1m tonnes) are indirect, or Scope 3, emissions from our value chain associated with making and sourcing M&S Food and Clothing & Home products. The remaining 6% (0.3m tonnes) come directly from the fuel and electricity we use in our stores and logistics operations (Scope 1 & 2 emissions). Understanding our impact Our greenhouse gas (GHG) emissions footprint 56 7 4 3 2 1. Sourcing 56% 2. Manufacturing 24% 3. Packaging 2% 4. Operations 10% 5. Franchise 1% 6. Investment 1% 7. M&S Operations 6% 1 1. M&S Operations is based on Scope 1 and 2 location- based emissions. 2. Percentages are calculated on actual figures, rather than rounded figures. Net zero transition roadmap Our ambition to decarbonise our operations and value chain is supported by a set of interim targets that align with climate science to limit global warming to 1.5℃. During the year we had our 2030 reduction target approved by the Science Based Targets initiative (SBTi). To ensure we are on the right trajectory to meet our SBTi approved target in 2030, we set an interim goal to reduce our emissions by 34% by 2025/26 which equated to a 2m tonne reduction. This year, we have restated this target to 2.1m tonnes based on our revised baseline see page 15 to ensure this reflects the methodological updates and the acquisition of Gist. SPOTLIGHT SBTi validated 2030 target This year we have had our 2030 corporate greenhouse gas emissions reduction target approved by the Science Based Target initiative: ""Marks and Spencer plc commits to reduce absolute Scope 1 and Scope 2 GHG emissions 55% by 2030 from a 2017 base year. Marks and Spencer plc also commits to reduce absolute Scope 3 GHG emissions 55% within the same timeframe."" The target was set and the baseline updated in line with current guidance. Read more on page 15 1Restated in line with methodological changes and Gist acquisition. 2Marks and Spencer plc commits to reduce absolute scope 1 and scope 2 GHG emissions 55% by 2030 from a 2017 base year. Marks and Spencer plc also commits to reduce absolute scope 3 GHG emissions 55% within the same timeframe. Marks and Spencer Group plc Sustainability Report 2023 12",0.0641941391941392
"PERFORMANCE SUMMARY OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE ESG DATA NET ZERO CONTINUED A significant part of the 2.1m tonne reduction in 2025/26 will come from how we source, make and sell our product. We continue our focus on the ten priority areas on our net zero roadmap. NET ZERO TRANSITION ROADMAP TEN IMMEDIATE PRIORITY AREAS FOR TRANSFORMATION HOW WE SOURCE OUR PRODUCTS Zero deforestation - 100% of soy to be sourced from verified deforestation and conversion-free regions by 2025/26. - 100% segregated responsibly sourced palm oil by 2025/26. Sustainable sourcing 100% verified recycled polyester by 2025/26. Low-impact farming We support our farmers to enable them to grow low carbon, responsible food, use fewer pesticides, enhance their soil, protect natural resources and drive innovation. 50 PLANET HOW WE MAKE OUR PRODUCTS Increasing the range of plant-based protein Double the sales of vegan and vegetarian products by 2024/25. Suppliers and business partners on net zero journey Looking beyond our own operations to spark change and support decarbonising across our full value chain. HOW WE ARE REDUCING WASTE AND PROTECTING RESOURCES Circular economy Enhancing our clothes recycling scheme with new incentives for Sparks members. Reduce food waste - 100% of edible surplus to be redistributed by 2025/26. - Food waste reduced by 50% by 2029/30. Reduce and recycle packaging - 100% of packaging to be recyclable by 2025/26. J - Remove 1bn units of plastic packaging by 2027/28. DRIVING EFFICIENCY ACROSS OUR STORE ESTATE Zero emissions property Deliver a more efficient store estate. S M&S Zero emissions transport Moving to low-carbon logistics with reduced dependency on diesel and increased use of new technologies and cleaner fuels. Contributing to cross-industry action through collaboration. NET ZERO PRIORITY This tag is used throughout our progress report and indicates alignment to our net zero priorities Marks and Spencer Group plc Sustainability Report 2023 13",0.08879419191919193
"PERFORMANCE SUMMARY OUR APPROACH NET ZERO CONTINUED 2025/26 target 2.1m tonne GHG reduction 2022/23 progress All of the ten workstreams have been mobilised across the business. Management is monitoring progress towards our carbon reduction targets via our ESG Business Forum on a quarterly basis. We have a clear line of sight, based on projects that are underway, to 62% of the 2.1m tonne emissions reduction we are committed to deliver in 2025/26. 2022/23 highlights - Reduction in food waste - read more on page 27. - Removal of plastic packaging units - read more on page 29. - Increase in soy sourced from verified deforestation and conversion-free (vDCF) supply chains - read more on page 20. - Increase in the volume of recycled polyester sourced in clothing - read more on page 21. ENVIRONMENT SOCIAL GOVERNANCE ESG DATA - Started engagement with our strategic suppliers and carried out beef Life Cycle Assessment (LCA) to inform decarbonisation roadmaps - read more on page 18. - Invested in better measurement and reporting for Scope 1 and 2 emissions - read more on page 33. . Focus for 2023/24 - Identify activity required to close the gap to our 2.1m tonne target. - Implement systems which allow us to demonstrate emissions reductions in our food supply chain initially. A significant part of the 2.1m tonne reduction in 2025/26 will come from how we source, make and sell our product. We continue our focus on the ten priority areas on our net zero roadmap. Our Revolving Credit Facility agreed in December 2021, and updated in November 2022, is linked to four material emissions hotspots aligned with our net zero roadmap and which lend themselves to annual updates during the lifetime of the facility. The related assurance opinion will be published in supplementary sustainability reporting later this year. Read more about our RCF targets on page 56. - 1110 18 Marks and Spencer Group plc Sustainability Report 2023 14",0.2267543859649123
"PERFORMANCE SUMMARY OUR APPROACH GOVERNANCE NET ZERO CONTINUED The evolution of our base year data Last year we disclosed our carbon footprint for our base year (2016/17), as part of the reset of our Plan A strategy. Throughout the year, two key activities have meant we are restating this base year in line with our Recalculation Policy: ENVIRONMENT SOCIAL CHANGES TO OUR EMISSIONS BASE YEAR (2016/17) ESG DATA OUR EMISSIONS PERFORMANCE: GROWTH AND REDUCTIONS - Methodology changes were made during the approval process with the Science Based Target initiative, including a move to location-based emissions reporting. A location-based method reflects the average emissions intensity of grids on which energy consumption occurs (using mostly grid-average emission factor data). The move to a location-based method focuses on driving reduction at a location level, and reduces our reliance on market instruments such as Renewable Energy Guarantees of Origin (REGOs). This has led to an increase in our base year footprint of 0.45m tonnes of CO2e. Scope 3 5.7m Scope 3 5.7m Scope 3 5.7m 1 V V Scope 3 6.1m Food emissions +491k Other changes -10k Scope 3 5.5m Clothing & Home emissions -70k EMISSIONS - The acquisition of Gist. This has led to an increase in our base year footprint of 0.05m tonnes ofCO,e. Scope 2 0 0 -> Scope 1 173k Original 2016/17 base year Scope 2 293k Scope 1 185k 2016/17 Restated due to methodology changes Scope 2 296k Scope 1 240k 2016/17 Restated due to acquisition of Gist TOTAL 5.7m 6.1m Scope 2 296k Scope 1 240k 2016/17 Restated base year 6.2m 6.2m Scope 2 137k Scope 1 226k 2022/23 6.4m Our carbon inventory has been updated to reflect improvements in reporting and recent business performance. Overall, in line with the growth in our business our overall footprint has increased, with some of the growth offset with emissions reduction programmes, in our Food business that we are able to quantify. Measuring our footprint, particularly in our supply chain (Scope 3), in a robust way is a challenge that faces the whole retail industry. However, due to the modelling approach for supply chain carbon emissions, a number of programmes that we have in place to deliver emissions reductions cannot yet be seen in our disclosed emissions. This is something we are looking to address through the implementation of new systems and measurement processes to get access to primary data from our supplier partners. For our Food business we expect to have these systems fully operational in the next financial year. For our Clothing & Home business we are currently working with our Digital and Technology team to establish how we integrate data from the HIGG Index into our Clothing & Home footprint. Read more on page 23. Read more about how we are facing into the challenges in our transition plan on the next page. Marks and Spencer Group plc Sustainability Report 2023 15",-0.10385101010101007
"PERFORMANCE SUMMARY OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE NET ZERO CONTINUED ESG DATA CHALLENGES WE FACE ON OUR JOURNEY TO NET ZERO Collaboration and engagement We are working closely with the wider industry to ensure we are all able to tackle this industry-wide challenge together. In our Food business we have continued to play an active role in the WWF's Retailers' Commitment for Nature, the UK Plastics Pact and WRAP's Courtauld Commitment 2030. We also have an ongoing close relationship with the National Farmers Union (NFU). In Clothing & Home, we are actively involved in the Sustainable Apparel Coalition, Textile Exchange and WRAP's Textile 2030. At a total business-level, we are part of the UN's Race to Zero campaign and are founding members of the British Retail Consortium's Climate Action Roadmap. We are acutely aware that we must address these challenges in the context of a just transition and work collaboratively with our colleagues, suppliers and business partners to ensure integration with our broader ESG programme; for example how we work with producer groups on climate and human rights in supply chains like coffee and cotton. Plan A Accelerator Fund We have established a flm ""Plan A Accelerator Fund"" to support projects that address challenges and support innovation that will help us reduce emissions. We're working with our long-term supplier partners and business partners to focus on key areas where we're well placed to make a difference - from improvements in our store operations and distribution centres, to piloting new materials in fashion and exciting partnerships on recycling. Marks and Spencer Group plc Sustainability Report 2023 16",0.07521645021645021
